,name,school,subschool,spell_level,casting_time,range,area,effect,targets,duration,saving_throw,spell_resistance,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,bloodline,patron
1203,Eldritch Conduit,transmutation,,"sorcerer/wizard 2, witch 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,one creature,1 round/level,Will negates,yes,2.0,2.0,,,,,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1204,"Eldritch Conduit, Greater",transmutation,,"sorcerer/wizard 6, witch 6",1 standard action,medium (100 ft. + 10 ft./level),"one creature/level, no two of which can be more than 30 ft. apart",,,1 minute/level,Will negates,yes,6.0,6.0,,,,,,,,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1205,Fleshcurdle,transmutation,polymorph,sorcerer/wizard 2,1 standard action,close (25 ft. + 5 ft./2 levels),,,one living or undead creature,1 round/level,Fortitude negates,yes,2.0,2.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1206,Forceful Strike,evocation,,"cleric/oracle 4, inquisitor 4, magus 4, paladin 4",1 swift action,touch or reach of melee weapon,,,1 creature,instantaneous,Fortitude partial,yes,,,4.0,,,,4.0,,,,4.0,4.0,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1207,Geb's Hammer,necromancy,,"sorcerer/wizard 4, witch 4",1 standard action,close (25 ft. + 5 ft./2 levels),,sphere of undead remains composed of 3 or more destroyed undead,,1 round/level,none,yes,4.0,4.0,,,,,,,,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1208,Geniekind,transmutation,polymorph,"cleric/oracle 5, druid 5, sorcerer/wizard 5, summoner/unchained summoner 5",1 standard action,personal,,,you,1 round/level,,,5.0,5.0,5.0,5.0,,,,,5.0,,,5.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1209,Hungry Darkness,evocation,,sorcerer/wizard 7,1 standard action,close (25 ft. + 5 ft./2 levels),60-ft.-radius spread,,,1 round/level (D),none,yes (see text),7.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1210,Hunter's Lore,divination,,"inquisitor 2, ranger 2",1 standard action,personal,,,you,1 minute/level,,,,,,,2.0,,,,,,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1211,Impart Mind,transmutation,,"cleric/oracle 6, magus 5, sorcerer/wizard 6",2 rounds,touch,,,permanent nonintelligent magic item touched,1 hour/level,none,no,6.0,6.0,6.0,,,,,,,,,6.0,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1212,Khain's Army,necromancy,,"cleric/oracle 5, sorcerer/wizard 5, witch 5",1 standard action,5 feet,,1d4+1 ghouls and 1 ghast,,1 round/level,Fortitude half (see text),no,5.0,5.0,5.0,,,,,,,5.0,,5.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1213,Kiss of the First World,transmutation,,"bard 4, druid 4",1 standard action,touch,living or undead creature touched,,,1 round/level,Will negates,yes,,,,4.0,,4.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1214,Light of Iomedae,conjuration,,"cleric/oracle 3, inquisitor 3, paladin 2",1 minute,medium (100 ft. +5 ft./level),,,all undead in a 10-foot-radius spread,1 minute/level,Will partial,yes,,,3.0,,,,2.0,,,,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1215,Martial Marionette,enchantment,compulsion,bard 3,1 standard action,close (25 ft. + 5 ft./2 levels),,,1 creature,1 round/level,Will negates,yes,,,,,,3.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1216,Martyr's Bargain,transmutation,,"cleric/oracle 2, paladin 2",1 immediate action,personal,,,you,1 round/level,none,no,,,2.0,,,,2.0,,,,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Devotion (4)
1217,Music of the Spheres,conjuration,healing,"bard 5, cleric/oracle 6",1 standard action,20 ft.,"20-ft.-radius spherical emanation, centered on you",,,"concentration, up to 1 round per level",none,yes (harmless),,,6.0,,,5.0,,,,,,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
1218,Orchid's Drop,transmutation,,alchemist 3,1 standard action,personal,,,you,1 hour/level,,,,,,,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1219,Pugwampi's Grace,enchantment,compulsion,"bard 2, sorcerer/wizard 3, witch 3",1 standard action,short (25 ft. + 5 ft./2 levels),,,one creature (see below),1 round/level,Will negates,yes,3.0,3.0,,,,2.0,,,,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1220,Shadow Barbs,illusion,shadow,"cleric/oracle 4, inquisitor 4, sorcerer/wizard 4",1 standard action,0 ft.,,spiked chain-like shadowy weapon,,1 round/level,Will negates (see text),no,4.0,4.0,4.0,,,,,,,,4.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1221,Shining Cord,evocation,,magus 3,1 standard action,30 ft.,,,1 creature,1 round/level or instantaneous (see below),Fortitude partial (see below),yes,,,,,,,,,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1222,Siphon Magic,abjuration,,"cleric/oracle 5, sorcerer/wizard 5, witch 5",1 standard action,touch,,,creature touched,instantaneous,none,no,5.0,5.0,5.0,,,,,,,5.0,,5.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1223,Song of Kyonin,conjuration,healing,bard 4,1 standard action,close (25 ft. + 5 ft./2 levels),,,"up to 3 creatures, no two of which can be more than 30 ft. apart",1 round/level or until performance ends or changes (see text),,,,,,,,4.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1224,Spell Absorption,abjuration,,sorcerer/wizard 5,1 round,personal,,,you,1 round/level,,,5.0,5.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1225,"Spell Absorption, Greater",abjuration,,sorcerer/wizard 8,1 round,personal,,,you,1 round/level,,,8.0,8.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1226,Spellscar,abjuration,,"cleric/oracle 8, sorcerer/wizard 8",1 standard action,medium (100 ft. + 10 ft./level),two 10-ft. cubes per level (S),,,10 minutes/level (D),,,8.0,8.0,8.0,,,,,,,,,8.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1227,Suppress Primal Magic,abjuration,,"cleric/oracle 4, sorcerer/wizard 4",1 standard action,10 ft.,10-ft.-radius emanation centered on you,,,1 round/level,,,4.0,4.0,4.0,,,,,,,,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1228,Tattoo Potion,transmutation,,"alchemist 2, bard 2, sorcerer/wizard 2, witch 2",1 minute,one potion,,one spell tattoo,,instantaneous,none,no,2.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1229,Transfer Tattoo,transmutation,,"bard 1, sorcerer/wizard 1, witch 1",1 standard action,touch,,,one magic tattoo,instantaneous,Fortitude negates,yes,1.0,1.0,,,,1.0,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1230,Vengeful Comets,evocation,,"druid 3, sorcerer/wizard 3",1 standard action,long (400 ft. + 40 ft./level),,1 comet per 4 levels,,1 round/level or until completely discharged (see below),none,yes,3.0,3.0,,3.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1231,Vex Giant,transmutation,,ranger 3,1 standard action,personal,,,you,1 round per level,,,,,,,3.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1232,Weaponwand,transmutation,,"bard 1, cleric/oracle 1, inquisitor 1, magus 1",1 round,touch,,,one weapon,1 minute/level,"Will negates (harmless, object)","yes (harmless, object)",,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1233,Zone of Foul Flames,transmutation,,druid 4,1 standard action,close (25 ft. + 5 ft./2 levels),20-ft.-radius spread,,,1 minute/level,Will negates,yes,,,,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1234,Ablative Barrier,conjuration,creation,"alchemist 2, magus 2, sorcerer/wizard 3, summoner 2, bloodrager 2, occultist 2, psychic 3, unchained summoner 3",1 standard action,touch,,,creature touched,1 hour/level or until discharged,Will negates (harmless),no,3.0,3.0,,,,,,2.0,2.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1235,Absorb Toxicity,necromancy,,"alchemist 3, druid 4, sorcerer/wizard 5, witch 4, psychic 5",1 standard action,personal,,,you,10 minutes/level or until discharged,see text,no,5.0,5.0,,4.0,,,,3.0,,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1236,Abundant Ammunition,conjuration,summoning,"bard 1, cleric/oracle 1, ranger 1, sorcerer/wizard 1, psychic 1",1 standard action,,,,one container touched,1 minute/level,none,no,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1237,Adjuring Step,abjuration,,"alchemist 1, bard 1, magus 1, sorcerer/wizard 1, occultist 1, psychic 1",1 standard action,personal,,,you,1 round/level or until discharged,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1238,Adoration,enchantment,,"bard 1, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 1",1 standard action,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level,Will negates (harmless),yes,2.0,2.0,,,,1.0,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1239,Air Bubble,conjuration,creation,"cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, witch 1, psychic 1",1 standard action,touch,,,one creature or one object no larger than a Large two-handed weapon,1 minute/level,Will negates (harmless),yes (harmless),1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1240,"Air Walk, Communal",transmutation,,"alchemist 5, cleric/oracle 5, druid 5, occultist 5",1 standard action,touch,,,creatures touched,10 min./level,none,yes (harmless),,,5.0,5.0,,,,5.0,,,,5.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1241,Animal Aspect,transmutation,polymorph,"alchemist 2, magus 2, druid 2, ranger 2, sorcerer/wizard 2, bloodrager 2, psychic 2",1 standard action,personal,,,you,1 minute/level (D),none,yes (harmless),2.0,2.0,,2.0,2.0,,,2.0,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1242,"Animal Aspect, Greater",transmutation,polymorph,"alchemist 3, magus 3, druid 3, ranger 3, sorcerer/wizard 4, bloodrager 3, psychic 4",1 standard action,personal,,,you,1 minute/level (D),none,yes (harmless),4.0,4.0,,3.0,3.0,,,3.0,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1243,"Ant Haul, Communal",transmutation,,"alchemist 2, cleric/oracle 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, occultist 2, psychic 2",1 standard action,touch,,,creatures touched,2 hours/level,Fortitude negates (harmless),yes (harmless),2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1244,Arcane Cannon,transmutation,,sorcerer/wizard 7,1 round,close (25 ft. + 5 ft./2 levels),,one magically animated cannon,,1 round/level,none,no,7.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1245,Bestow Weapon Proficiency,enchantment,compulsion,"alchemist 2, antipaladin 2, cleric/oracle 2, magus 2, inquisitor 2, paladin 2, sorcerer/wizard 2, witch 2, occultist 2, psychic 2, medium 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level,Will negates (harmless),yes (harmless),2.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1246,Blistering Invective,evocation,,"alchemist 2, bard 2, inquisitor 2, mesmerist 2",1 standard action,personal,30-ft. radius,,,instantaneous,"Reflex partial, see text","special, see below",,,,,,2.0,,2.0,,,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1247,Bowstaff,transmutation,,"inquisitor 1, paladin 1, ranger 1, occultist 2",1 swift action,personal,,,one weapon (bow),1 round/level (D),"Will negates (harmless, object)","yes (harmless, object)",,,,,1.0,,1.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1248,Brow Gasher,necromancy,,"inquisitor 2, magus 2, ranger 2, sorcerer/wizard 2, bloodrager 2, occultist 2",1 standard action,touch,one slashing melee weapon touched,,,1 round/level or until discharged,"Will negates (harmless, object)","yes (harmless, object)",2.0,2.0,,,2.0,,,,,,2.0,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1249,Bullet Shield,abjuration,,"alchemist 2, sorcerer/wizard 2, bloodrager 2, occultist 2, psychic 2",1 standard action,touch,,,creature touched,10 minutes/level (D),Will negates (harmless),yes (harmless),2.0,2.0,,,,,,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1250,Burst of Speed,transmutation,,"alchemist 3, antipaladin 3, magus 3, inquisitor 3, paladin 3, ranger 3, bloodrager 3, psychic 3, medium 3",1 swift action,personal,,,you,see text,,,,,,,3.0,,3.0,3.0,,,3.0,,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1251,Caging Bomb Admixture,evocation,,alchemist 6,1 standard action,personal,,,you,1 round/level,,,,,,,,,,6.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1252,Certain Grip,transmutation,,"alchemist 2, druid 2, sorcerer/wizard 2, bloodrager 2, occultist 2",1 standard action,touch,,,creature touched,10 minutes/level (D),Will negates (harmless),yes (harmless),2.0,2.0,,2.0,,,,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1253,Chain of Perdition,evocation,,"cleric/oracle 3, sorcerer/wizard 3, bloodrager 3, psychic 3",1 standard action,close (25 ft. + 5 ft./2 levels),,10-ft. chain,,1 round/level (D),none,yes,3.0,3.0,3.0,,,,,,,,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1254,Companion Mind Link,enchantment,charm,"druid 3, ranger 3",1 standard action,close (25 ft. + 5 ft./2 levels),,,your animal companion,1 minute/level,,,,,,3.0,3.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1255,Compel Hostility,enchantment,compulsion,"bard 1, cleric/oracle 1, inquisitor 1, paladin 1, ranger 1, summoner/unchained summoner 1, witch 1, psychic 1, mesmerist 1, medium 1",1 standard action,personal,,,you,1 round/level,see text,see text,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1256,Damp Powder,transmutation,,"druid 1, sorcerer/wizard 1, witch 1",1 standard action,close (25 ft. + 5 ft./2 levels),,,1 loaded firearm,instantaneous,Will negates (object),yes (object),1.0,1.0,,1.0,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1257,"Darkvision, Communal",transmutation,,"alchemist 3, antipaladin 3, ranger 4, sorcerer/wizard 3, occultist 3, psychic 3",1 standard action,touch,,,creatures touched,1 hour/level,Will negates (harmless),yes (harmless),3.0,3.0,,,4.0,,,3.0,,,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1258,Daybreak Arrow,evocation,,"cleric/oracle 3, inquisitor 3, paladin 3, occultist 3",1 standard action,touch,,,"up to 50 pieces of ammunition, all of which must be together at the time of casting",10 minutes/level,"Fortitude negates (harmless, object)","yes (harmless, object)",,,3.0,,,,3.0,,,,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1259,Deadly Juggernaut,necromancy,,"antipaladin 3, cleric/oracle 3, inquisitor 3, paladin 3",1 standard action,personal,,,you,1 minute/level,,,,,3.0,,,,3.0,,,,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1260,Deadeye's Lore,divination,,"bard 1, cleric/oracle 1, druid 1, inquisitor 1, ranger 1",1 round,personal,,,you,1 hour/level,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1261,Debilitating Portent,enchantment,compulsion,"cleric/oracle 4, witch 4, psychic 4, spiritualist 4",1 standard action,medium (100 ft. + 10 ft./level),,,one creature,1 round/level (D) see text,none,yes,,,4.0,,,,,,,4.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1262,"Delay Poison, Communal",conjuration,healing,"alchemist 3, bard 3, cleric/oracle 3, druid 3, inquisitor 3, paladin 3, ranger 3, witch 3",1 standard action,touch,,,creatures touched,1 hour/level,Fortitude negates (harmless),yes (harmless),,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1263,Destabilize Powder,transmutation,,"sorcerer/wizard 2, witch 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,1 loaded firearm,instantaneous,Will negates (object),yes (object),2.0,2.0,,,,,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1264,Discovery Torch,evocation,,"bard 2, cleric/oracle 3, inquisitor 2",1 round,touch,,,object touched,10 minutes/level,none,no,,,3.0,,,2.0,,,,,2.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1265,Divine Arrow,transmutation,,paladin 2,1 standard action,touch,,,one projectile,1 round/level or until discharged,none,no,,,,,,,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
