,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,attack_crit_status_1,attack_crit_status_2,build_name,build_level,target_ac,encounter_num,ancestry,class_build
4,0.6,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,10,4,elf,
5,1.0,0.2,44.0,8.8,0.0,0.0,elf fighter   dexterity,1,10,5,elf,
6,0.8,0.8,50.0,10.0,0.0,0.0,elf fighter   dexterity,1,10,6,elf,
7,1.0,0.6,52.0,10.4,0.0,0.0,elf fighter   dexterity,1,10,7,elf,
8,1.0,0.8,62.0,12.4,0.0,0.0,elf fighter   dexterity,1,10,8,elf,
9,0.8,0.6,48.0,9.6,0.0,0.0,elf fighter   dexterity,1,10,9,elf,
10,0.8,1.0,72.0,14.4,0.0,0.0,elf fighter   dexterity,1,10,10,elf,
11,0.8,0.8,60.0,12.0,0.0,0.0,elf fighter   dexterity,1,10,11,elf,
12,0.8,0.6,46.0,9.2,0.0,0.0,elf fighter   dexterity,1,10,12,elf,
13,0.8,0.4,32.0,6.4,0.0,0.0,elf fighter   dexterity,1,10,13,elf,
14,1.0,1.0,64.0,12.8,0.0,0.0,elf fighter   dexterity,1,10,14,elf,
15,1.0,0.6,46.0,9.2,0.0,0.0,elf fighter   dexterity,1,10,15,elf,
16,1.0,0.6,52.0,10.4,0.0,0.0,elf fighter   dexterity,1,10,16,elf,
17,1.0,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,10,17,elf,
18,1.0,0.4,47.0,9.4,0.0,0.0,elf fighter   dexterity,1,10,18,elf,
19,0.4,0.8,51.0,10.2,0.0,0.0,elf fighter   dexterity,1,10,19,elf,
0,0.8,0.8,48.0,9.6,0.0,0.0,elf fighter   dexterity,1,11,0,elf,
1,0.6,0.4,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,11,1,elf,
2,0.6,0.4,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,11,2,elf,
3,0.6,0.2,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,11,3,elf,
4,1.0,0.4,44.0,8.8,0.0,0.0,elf fighter   dexterity,1,11,4,elf,
5,0.6,0.0,22.0,4.4,0.0,0.0,elf fighter   dexterity,1,11,5,elf,
6,0.4,0.8,32.0,6.4,0.0,0.0,elf fighter   dexterity,1,11,6,elf,
7,1.0,0.6,70.0,14.0,0.0,0.0,elf fighter   dexterity,1,11,7,elf,
8,0.6,0.6,42.0,8.4,0.0,0.0,elf fighter   dexterity,1,11,8,elf,
9,0.6,0.4,41.0,8.2,0.0,0.0,elf fighter   dexterity,1,11,9,elf,
10,0.6,0.8,53.0,10.6,0.0,0.0,elf fighter   dexterity,1,11,10,elf,
11,0.6,0.6,43.0,8.6,0.0,0.0,elf fighter   dexterity,1,11,11,elf,
12,0.8,0.4,47.0,9.4,0.0,0.0,elf fighter   dexterity,1,11,12,elf,
13,0.8,0.4,47.0,9.4,0.0,0.0,elf fighter   dexterity,1,11,13,elf,
14,0.8,0.2,30.0,6.0,0.0,0.0,elf fighter   dexterity,1,11,14,elf,
15,0.8,0.2,30.0,6.0,0.0,0.0,elf fighter   dexterity,1,11,15,elf,
16,1.0,0.0,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,11,16,elf,
17,0.6,0.4,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,11,17,elf,
18,0.8,0.2,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,11,18,elf,
19,0.6,0.4,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,11,19,elf,
0,0.8,0.4,39.0,7.8,0.0,0.0,elf fighter   dexterity,1,12,0,elf,
1,0.6,0.8,40.0,8.0,0.0,0.0,elf fighter   dexterity,1,12,1,elf,
2,0.6,0.4,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,12,2,elf,
3,0.4,0.4,20.0,4.0,0.0,0.0,elf fighter   dexterity,1,12,3,elf,
4,0.8,0.2,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,12,4,elf,
5,0.6,0.4,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,12,5,elf,
6,0.8,0.6,46.0,9.2,0.0,0.0,elf fighter   dexterity,1,12,6,elf,
7,0.6,0.4,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,12,7,elf,
8,0.4,0.2,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,12,8,elf,
9,1.0,0.6,54.0,10.8,0.0,0.0,elf fighter   dexterity,1,12,9,elf,
10,0.8,0.4,37.0,7.4,0.0,0.0,elf fighter   dexterity,1,12,10,elf,
11,1.0,0.2,49.0,9.8,0.0,0.0,elf fighter   dexterity,1,12,11,elf,
12,0.8,0.2,34.0,6.8,0.0,0.0,elf fighter   dexterity,1,12,12,elf,
13,0.6,0.2,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,12,13,elf,
14,0.2,0.6,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,12,14,elf,
15,0.6,0.4,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,12,15,elf,
16,0.8,0.0,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,12,16,elf,
17,0.8,0.6,41.0,8.2,0.0,0.0,elf fighter   dexterity,1,12,17,elf,
18,0.8,0.8,63.0,12.6,0.0,0.0,elf fighter   dexterity,1,12,18,elf,
19,0.8,0.4,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,12,19,elf,
0,0.6,0.8,46.0,9.2,0.0,0.0,elf fighter   dexterity,1,13,0,elf,
1,0.4,0.4,22.0,4.4,0.0,0.0,elf fighter   dexterity,1,13,1,elf,
2,0.4,0.0,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,13,2,elf,
3,0.6,0.0,17.0,3.4,0.0,0.0,elf fighter   dexterity,1,13,3,elf,
4,1.0,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,13,4,elf,
5,0.6,0.4,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,13,5,elf,
6,1.0,0.8,61.0,12.2,0.0,0.0,elf fighter   dexterity,1,13,6,elf,
7,0.6,0.4,34.0,6.8,0.0,0.0,elf fighter   dexterity,1,13,7,elf,
8,0.4,0.6,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,13,8,elf,
9,0.6,0.6,50.0,10.0,0.0,0.0,elf fighter   dexterity,1,13,9,elf,
10,0.8,0.4,59.0,11.8,0.0,0.0,elf fighter   dexterity,1,13,10,elf,
11,0.4,0.4,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,13,11,elf,
12,0.8,0.4,41.0,8.2,0.0,0.0,elf fighter   dexterity,1,13,12,elf,
13,0.8,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,13,13,elf,
14,0.6,0.2,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,13,14,elf,
15,0.6,0.6,35.0,7.0,0.0,0.0,elf fighter   dexterity,1,13,15,elf,
16,0.8,0.8,62.0,12.4,0.0,0.0,elf fighter   dexterity,1,13,16,elf,
17,0.8,0.0,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,13,17,elf,
18,0.2,0.2,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,13,18,elf,
19,1.0,0.2,45.0,9.0,0.0,0.0,elf fighter   dexterity,1,13,19,elf,
0,0.4,0.4,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,14,0,elf,
1,0.0,0.4,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,14,1,elf,
2,0.6,0.4,47.0,9.4,0.0,0.0,elf fighter   dexterity,1,14,2,elf,
3,0.4,0.4,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,14,3,elf,
4,0.4,0.6,41.0,8.2,0.0,0.0,elf fighter   dexterity,1,14,4,elf,
5,0.2,0.4,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,14,5,elf,
6,0.2,0.0,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,14,6,elf,
7,0.8,0.6,46.0,9.2,0.0,0.0,elf fighter   dexterity,1,14,7,elf,
8,0.4,0.2,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,14,8,elf,
9,0.6,0.4,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,14,9,elf,
10,0.0,0.2,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,14,10,elf,
11,0.6,0.2,30.0,6.0,0.0,0.0,elf fighter   dexterity,1,14,11,elf,
12,0.8,0.2,35.0,7.0,0.0,0.0,elf fighter   dexterity,1,14,12,elf,
13,1.0,0.2,39.0,7.8,0.0,0.0,elf fighter   dexterity,1,14,13,elf,
14,1.0,0.0,39.0,7.8,0.0,0.0,elf fighter   dexterity,1,14,14,elf,
15,0.8,0.8,43.0,8.6,0.0,0.0,elf fighter   dexterity,1,14,15,elf,
16,0.6,0.0,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,14,16,elf,
17,0.6,0.4,40.0,8.0,0.0,0.0,elf fighter   dexterity,1,14,17,elf,
18,0.4,0.0,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,14,18,elf,
19,0.6,0.0,17.0,3.4,0.0,0.0,elf fighter   dexterity,1,14,19,elf,
0,0.8,0.4,48.0,9.6,0.0,0.0,elf fighter   dexterity,1,15,0,elf,
1,0.6,0.2,32.0,6.4,0.0,0.0,elf fighter   dexterity,1,15,1,elf,
2,0.2,1.0,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,15,2,elf,
3,0.6,0.6,37.0,7.4,0.0,0.0,elf fighter   dexterity,1,15,3,elf,
4,0.6,0.6,38.0,7.6,0.0,0.0,elf fighter   dexterity,1,15,4,elf,
5,0.8,0.2,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,15,5,elf,
6,0.6,0.4,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,15,6,elf,
7,0.6,0.6,39.0,7.8,0.0,0.0,elf fighter   dexterity,1,15,7,elf,
8,0.4,0.4,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,15,8,elf,
9,0.2,0.4,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,15,9,elf,
10,0.4,0.6,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,15,10,elf,
11,0.6,0.2,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,15,11,elf,
12,0.4,0.2,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,15,12,elf,
13,0.4,0.2,20.0,4.0,0.0,0.0,elf fighter   dexterity,1,15,13,elf,
14,0.4,0.2,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,15,14,elf,
15,0.8,0.4,39.0,7.8,0.0,0.0,elf fighter   dexterity,1,15,15,elf,
16,0.2,0.4,17.0,3.4,0.0,0.0,elf fighter   dexterity,1,15,16,elf,
17,0.6,0.0,26.0,5.2,0.0,0.0,elf fighter   dexterity,1,15,17,elf,
18,0.4,0.4,26.0,5.2,0.0,0.0,elf fighter   dexterity,1,15,18,elf,
19,0.8,0.4,40.0,8.0,0.0,0.0,elf fighter   dexterity,1,15,19,elf,
0,0.4,0.0,16.0,3.2,0.0,0.0,elf fighter   dexterity,1,16,0,elf,
1,0.8,0.4,50.0,10.0,0.0,0.0,elf fighter   dexterity,1,16,1,elf,
2,0.6,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,16,2,elf,
3,0.6,0.2,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,16,3,elf,
4,0.4,0.2,20.0,4.0,0.0,0.0,elf fighter   dexterity,1,16,4,elf,
5,0.4,0.4,35.0,7.0,0.0,0.0,elf fighter   dexterity,1,16,5,elf,
6,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,16,6,elf,
7,0.6,0.0,23.0,4.6,0.0,0.0,elf fighter   dexterity,1,16,7,elf,
8,0.4,0.4,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,16,8,elf,
9,0.6,0.0,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,16,9,elf,
10,0.6,0.2,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,16,10,elf,
11,0.6,0.0,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,16,11,elf,
12,0.4,0.2,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,16,12,elf,
13,0.6,0.0,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,16,13,elf,
14,0.4,0.0,13.0,2.6,0.0,0.0,elf fighter   dexterity,1,16,14,elf,
15,0.4,0.2,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,16,15,elf,
16,0.8,0.2,40.0,8.0,0.0,0.0,elf fighter   dexterity,1,16,16,elf,
17,0.0,0.4,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,16,17,elf,
18,0.4,0.4,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,16,18,elf,
19,0.8,0.0,30.0,6.0,0.0,0.0,elf fighter   dexterity,1,16,19,elf,
0,0.2,0.2,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,17,0,elf,
1,0.4,0.4,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,17,1,elf,
2,0.8,0.0,36.0,7.2,0.0,0.0,elf fighter   dexterity,1,17,2,elf,
3,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,17,3,elf,
4,1.0,0.0,26.0,5.2,0.0,0.0,elf fighter   dexterity,1,17,4,elf,
5,0.2,0.4,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,17,5,elf,
6,1.0,0.4,44.0,8.8,0.0,0.0,elf fighter   dexterity,1,17,6,elf,
7,0.4,0.2,17.0,3.4,0.0,0.0,elf fighter   dexterity,1,17,7,elf,
8,0.8,0.0,22.0,4.4,0.0,0.0,elf fighter   dexterity,1,17,8,elf,
9,0.6,0.4,42.0,8.4,0.0,0.0,elf fighter   dexterity,1,17,9,elf,
10,0.6,0.2,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,17,10,elf,
11,0.6,0.2,23.0,4.6,0.0,0.0,elf fighter   dexterity,1,17,11,elf,
12,0.2,0.6,33.0,6.6,0.0,0.0,elf fighter   dexterity,1,17,12,elf,
13,0.6,0.2,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,17,13,elf,
14,0.6,0.8,42.0,8.4,0.0,0.0,elf fighter   dexterity,1,17,14,elf,
15,0.4,0.2,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,17,15,elf,
16,0.2,0.2,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,17,16,elf,
17,0.6,0.6,34.0,6.8,0.0,0.0,elf fighter   dexterity,1,17,17,elf,
18,0.6,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,17,18,elf,
19,0.4,0.4,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,17,19,elf,
0,0.6,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,18,0,elf,
1,0.4,0.2,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,18,1,elf,
2,0.4,0.0,20.0,4.0,0.0,0.0,elf fighter   dexterity,1,18,2,elf,
3,0.4,0.2,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,18,3,elf,
4,0.8,0.0,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,18,4,elf,
5,0.6,0.2,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,18,5,elf,
6,0.4,0.2,23.0,4.6,0.0,0.0,elf fighter   dexterity,1,18,6,elf,
7,0.4,0.2,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,18,7,elf,
8,0.4,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,18,8,elf,
9,0.6,0.0,22.0,4.4,0.0,0.0,elf fighter   dexterity,1,18,9,elf,
10,0.4,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,18,10,elf,
11,0.4,0.0,9.0,1.8,0.0,0.0,elf fighter   dexterity,1,18,11,elf,
12,0.4,0.0,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,18,12,elf,
13,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,18,13,elf,
14,0.8,0.2,45.0,9.0,0.0,0.0,elf fighter   dexterity,1,18,14,elf,
15,0.8,0.0,30.0,6.0,0.0,0.0,elf fighter   dexterity,1,18,15,elf,
16,0.8,0.2,52.0,10.4,0.0,0.0,elf fighter   dexterity,1,18,16,elf,
17,0.4,0.2,16.0,3.2,0.0,0.0,elf fighter   dexterity,1,18,17,elf,
18,0.6,0.2,23.0,4.6,0.0,0.0,elf fighter   dexterity,1,18,18,elf,
19,0.8,0.0,27.0,5.4,0.0,0.0,elf fighter   dexterity,1,18,19,elf,
0,0.4,0.0,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,19,0,elf,
1,0.6,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,19,1,elf,
2,0.4,0.2,29.0,5.8,0.0,0.0,elf fighter   dexterity,1,19,2,elf,
3,0.4,0.0,13.0,2.6,0.0,0.0,elf fighter   dexterity,1,19,3,elf,
4,0.2,0.2,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,19,4,elf,
5,0.4,0.2,20.0,4.0,0.0,0.0,elf fighter   dexterity,1,19,5,elf,
6,0.4,0.4,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,19,6,elf,
7,0.2,0.2,9.0,1.8,0.0,0.0,elf fighter   dexterity,1,19,7,elf,
8,0.6,0.0,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,19,8,elf,
9,0.4,0.2,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,19,9,elf,
10,0.6,0.2,23.0,4.6,0.0,0.0,elf fighter   dexterity,1,19,10,elf,
11,0.8,0.2,41.0,8.2,0.0,0.0,elf fighter   dexterity,1,19,11,elf,
12,0.4,0.0,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,19,12,elf,
13,0.4,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,19,13,elf,
14,0.2,0.2,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,19,14,elf,
15,0.2,0.2,10.0,2.0,0.0,0.0,elf fighter   dexterity,1,19,15,elf,
16,0.6,0.2,31.0,6.2,0.0,0.0,elf fighter   dexterity,1,19,16,elf,
17,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,19,17,elf,
18,0.0,0.2,13.0,2.6,0.0,0.0,elf fighter   dexterity,1,19,18,elf,
19,0.4,0.0,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,19,19,elf,
0,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,20,0,elf,
1,0.0,0.4,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,20,1,elf,
2,0.4,0.0,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,20,2,elf,
3,0.4,0.0,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,20,3,elf,
4,0.4,0.0,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,20,4,elf,
5,0.4,0.2,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,20,5,elf,
6,0.6,0.0,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,20,6,elf,
7,0.2,0.2,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,20,7,elf,
8,0.2,0.0,7.0,1.4,0.0,0.0,elf fighter   dexterity,1,20,8,elf,
9,0.4,0.0,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,20,9,elf,
10,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,20,10,elf,
11,1.0,0.0,28.0,5.6,0.0,0.0,elf fighter   dexterity,1,20,11,elf,
12,0.2,0.0,9.0,1.8,0.0,0.0,elf fighter   dexterity,1,20,12,elf,
13,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,20,13,elf,
14,0.4,0.0,22.0,4.4,0.0,0.0,elf fighter   dexterity,1,20,14,elf,
15,0.4,0.0,21.0,4.2,0.0,0.0,elf fighter   dexterity,1,20,15,elf,
16,0.4,0.0,13.0,2.6,0.0,0.0,elf fighter   dexterity,1,20,16,elf,
17,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,20,17,elf,
18,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,20,18,elf,
19,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,20,19,elf,
0,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,21,0,elf,
1,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,21,1,elf,
2,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,21,2,elf,
3,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,21,3,elf,
4,0.2,0.0,7.0,1.4,0.0,0.0,elf fighter   dexterity,1,21,4,elf,
5,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,21,5,elf,
6,0.4,0.0,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,21,6,elf,
7,0.4,0.0,13.0,2.6,0.0,0.0,elf fighter   dexterity,1,21,7,elf,
8,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,21,8,elf,
9,0.2,0.2,17.0,3.4,0.0,0.2,elf fighter   dexterity,1,21,9,elf,
10,0.6,0.2,36.0,7.2,0.0,0.2,elf fighter   dexterity,1,21,10,elf,
11,0.2,0.0,10.0,2.0,0.0,0.0,elf fighter   dexterity,1,21,11,elf,
12,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,21,12,elf,
13,0.2,0.2,23.0,4.6,0.0,0.2,elf fighter   dexterity,1,21,13,elf,
14,0.4,0.0,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,21,14,elf,
15,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,21,15,elf,
16,0.4,0.0,11.0,2.2,0.0,0.0,elf fighter   dexterity,1,21,16,elf,
17,0.2,0.0,9.0,1.8,0.0,0.0,elf fighter   dexterity,1,21,17,elf,
18,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,21,18,elf,
19,0.6,0.0,24.0,4.8,0.0,0.0,elf fighter   dexterity,1,21,19,elf,
0,0.0,0.2,20.0,4.0,0.0,0.2,elf fighter   dexterity,1,22,0,elf,
1,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,1,elf,
2,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,2,elf,
3,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,22,3,elf,
4,0.2,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,22,4,elf,
5,0.4,0.0,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,22,5,elf,
6,0.4,0.0,10.0,2.0,0.0,0.0,elf fighter   dexterity,1,22,6,elf,
7,0.4,0.0,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,22,7,elf,
8,0.4,0.0,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,22,8,elf,
9,0.2,0.0,6.0,1.2,0.0,0.0,elf fighter   dexterity,1,22,9,elf,
10,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,10,elf,
11,0.4,0.2,21.0,4.2,0.0,0.2,elf fighter   dexterity,1,22,11,elf,
12,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,12,elf,
13,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,13,elf,
14,0.4,0.2,30.0,6.0,0.0,0.2,elf fighter   dexterity,1,22,14,elf,
15,0.4,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,22,15,elf,
16,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,16,elf,
17,0.2,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,22,17,elf,
18,0.2,0.2,13.0,2.6,0.0,0.2,elf fighter   dexterity,1,22,18,elf,
19,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,22,19,elf,
0,0.2,0.2,16.0,3.2,0.0,0.2,elf fighter   dexterity,1,23,0,elf,
1,0.0,0.2,21.0,4.2,0.0,0.2,elf fighter   dexterity,1,23,1,elf,
2,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,23,2,elf,
3,0.4,0.0,19.0,3.8,0.0,0.0,elf fighter   dexterity,1,23,3,elf,
4,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,4,elf,
5,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,5,elf,
6,0.2,0.0,10.0,2.0,0.0,0.0,elf fighter   dexterity,1,23,6,elf,
7,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,23,7,elf,
8,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,8,elf,
9,0.2,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,23,9,elf,
10,0.8,0.0,25.0,5.0,0.0,0.0,elf fighter   dexterity,1,23,10,elf,
11,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,11,elf,
12,0.4,0.0,12.0,2.4,0.0,0.0,elf fighter   dexterity,1,23,12,elf,
13,0.2,0.0,7.0,1.4,0.0,0.0,elf fighter   dexterity,1,23,13,elf,
14,0.0,0.2,13.0,2.6,0.0,0.2,elf fighter   dexterity,1,23,14,elf,
15,0.4,0.0,10.0,2.0,0.0,0.0,elf fighter   dexterity,1,23,15,elf,
16,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,16,elf,
17,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,17,elf,
18,0.6,0.0,18.0,3.6,0.0,0.0,elf fighter   dexterity,1,23,18,elf,
19,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,23,19,elf,
0,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,0,elf,
1,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,1,elf,
2,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,2,elf,
3,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,24,3,elf,
4,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,4,elf,
5,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,5,elf,
6,0.4,0.0,14.0,2.8,0.0,0.0,elf fighter   dexterity,1,24,6,elf,
7,0.2,0.0,7.0,1.4,0.0,0.0,elf fighter   dexterity,1,24,7,elf,
8,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,8,elf,
9,0.2,0.0,5.0,1.0,0.0,0.0,elf fighter   dexterity,1,24,9,elf,
10,0.0,0.2,9.0,1.8,0.0,0.2,elf fighter   dexterity,1,24,10,elf,
11,0.2,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,24,11,elf,
12,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,24,12,elf,
13,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,13,elf,
14,0.2,0.0,4.0,0.8,0.0,0.0,elf fighter   dexterity,1,24,14,elf,
15,0.2,0.0,9.0,1.8,0.0,0.0,elf fighter   dexterity,1,24,15,elf,
16,0.0,0.2,19.0,3.8,0.0,0.2,elf fighter   dexterity,1,24,16,elf,
17,0.2,0.0,8.0,1.6,0.0,0.0,elf fighter   dexterity,1,24,17,elf,
18,0.0,0.2,15.0,3.0,0.0,0.2,elf fighter   dexterity,1,24,18,elf,
19,0.0,0.0,0.0,0.0,0.0,0.0,elf fighter   dexterity,1,24,19,elf,
